method-a,method-b,verdict
org.apache.commons.validator.routines.DateValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Date;,org.apache.commons.validator.routines.DateValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Date;,spurious-spec
org.apache.commons.validator.routines.DateValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Date;,org.apache.commons.validator.routines.DateValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Date;,spurious-spec
org.apache.commons.validator.routines.DateValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Date;,org.apache.commons.validator.routines.DateValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Date;,spurious-spec
org.apache.commons.validator.routines.DateValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Date;,org.apache.commons.validator.routines.DateValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Date;,spurious-spec
org.apache.commons.validator.routines.DomainValidator.isValidGenericTld(Ljava/lang/String;)Z,org.apache.commons.validator.routines.DomainValidator.isValidCountryCodeTld(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.DomainValidator.isValidInfrastructureTld(Ljava/lang/String;)Z,org.apache.commons.validator.routines.DomainValidator.isValidCountryCodeTld(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.DomainValidator.isValidInfrastructureTld(Ljava/lang/String;)Z,org.apache.commons.validator.routines.DomainValidator.isValidGenericTld(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.IBANValidator.createValidators([Lorg/apache/commons/validator/routines/IBANValidator$Validator;)Ljava/util/Map;,org.apache.commons.validator.routines.IBANValidator.getValidator(Ljava/lang/String;)Lorg/apache/commons/validator/routines/IBANValidator$Validator;,spurious-spec
org.apache.commons.validator.routines.IBANValidator.createValidators([Lorg/apache/commons/validator/routines/IBANValidator$Validator;)Ljava/util/Map;,org.apache.commons.validator.routines.IBANValidator.isValid(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.ISBNValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.ISBNValidator.convertToISBN13(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.ISBNValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.ISBNValidator.validate(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.InetAddressValidator.isValidInet4Address(Ljava/lang/String;)Z,org.apache.commons.validator.routines.InetAddressValidator.isValidInet6Address(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.RegexValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.RegexValidator.match(Ljava/lang/String;)[Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.RegexValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.RegexValidator.validate(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.UrlValidator.countToken(Ljava/lang/String;Ljava/lang/String;)I,org.apache.commons.validator.routines.UrlValidator.isValidFragment(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.UrlValidator.countToken(Ljava/lang/String;Ljava/lang/String;)I,org.apache.commons.validator.routines.UrlValidator.isValidQuery(Ljava/lang/String;)Z,spurious-spec
org.apache.commons.validator.routines.checkdigit.AbstractCheckDigitTest.checkDigit(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.routines.checkdigit.AbstractCheckDigitTest.removeCheckDigit(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.checkdigit.AbstractCheckDigitTest.setUp()V,org.apache.commons.validator.routines.checkdigit.AbstractCheckDigitTest.checkDigit(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.checkdigit.AbstractCheckDigitTest.setUp()V,org.apache.commons.validator.routines.checkdigit.AbstractCheckDigitTest.createInvalidCodes([Ljava/lang/String;)[Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.checkdigit.AbstractCheckDigitTest.setUp()V,org.apache.commons.validator.routines.checkdigit.AbstractCheckDigitTest.removeCheckDigit(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.calculateModulus(Ljava/lang/String;Z)I,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.toCheckDigit(I)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.toInt(CII)I,org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.weightedValue(III)I,spurious-spec
org.apache.commons.validator.Field.determineArgPosition(Lorg/apache/commons/validator/Arg;)V,org.apache.commons.validator.Field.ensureArgsCapacity(Lorg/apache/commons/validator/Arg;)V,true-spec
org.apache.commons.validator.Field.getDepends()Ljava/lang/String;,org.apache.commons.validator.Field.validateForRule(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,spurious-spec
org.apache.commons.validator.Field.getKey()Ljava/lang/String;,org.apache.commons.validator.Field.process(Ljava/util/Map;Ljava/util/Map;)V,spurious-spec
org.apache.commons.validator.Field.getPage()I,org.apache.commons.validator.Field.validate(Ljava/util/Map;Ljava/util/Map;)Lorg/apache/commons/validator/ValidatorResults;,spurious-spec
org.apache.commons.validator.Field.getPage()I,org.apache.commons.validator.Field.validateForRule(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,spurious-spec
org.apache.commons.validator.Field.getVarMap()Ljava/util/Map;,org.apache.commons.validator.Field.validate(Ljava/util/Map;Ljava/util/Map;)Lorg/apache/commons/validator/ValidatorResults;,spurious-spec
org.apache.commons.validator.Field.getVarMap()Ljava/util/Map;,org.apache.commons.validator.Field.validateForRule(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,spurious-spec
org.apache.commons.validator.Field.process(Ljava/util/Map;Ljava/util/Map;)V,org.apache.commons.validator.Field.validate(Ljava/util/Map;Ljava/util/Map;)Lorg/apache/commons/validator/ValidatorResults;,unknown
org.apache.commons.validator.Field.process(Ljava/util/Map;Ljava/util/Map;)V,org.apache.commons.validator.Field.validateForRule(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,unknown
org.apache.commons.validator.Field.setProperty(Ljava/lang/String;)V,org.apache.commons.validator.Field.getVarMap()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.Field.setProperty(Ljava/lang/String;)V,org.apache.commons.validator.Field.process(Ljava/util/Map;Ljava/util/Map;)V,spurious-spec
org.apache.commons.validator.Form.isExtending()Z,org.apache.commons.validator.Form.validate(Ljava/util/Map;Ljava/util/Map;ILjava/lang/String;)Lorg/apache/commons/validator/ValidatorResults;,spurious-spec
org.apache.commons.validator.Form.isProcessed()Z,org.apache.commons.validator.Form.validate(Ljava/util/Map;Ljava/util/Map;ILjava/lang/String;)Lorg/apache/commons/validator/ValidatorResults;,spurious-spec
org.apache.commons.validator.Form.process(Ljava/util/Map;Ljava/util/Map;Ljava/util/Map;)V,org.apache.commons.validator.Form.validate(Ljava/util/Map;Ljava/util/Map;ILjava/lang/String;)Lorg/apache/commons/validator/ValidatorResults;,unknown
org.apache.commons.validator.FormSet.setVariant(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.process(Ljava/util/Map;)V,spurious-spec
org.apache.commons.validator.Validator.getParameterValue(Ljava/lang/String;)Ljava/lang/Object;,org.apache.commons.validator.Validator.getClassLoader()Ljava/lang/ClassLoader;,spurious-spec
org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.executeValidationMethod(Lorg/apache/commons/validator/Field;Ljava/util/Map;Lorg/apache/commons/validator/ValidatorResults;I)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.init()V,org.apache.commons.validator.ValidatorAction.executeValidationMethod(Lorg/apache/commons/validator/Field;Ljava/util/Map;Lorg/apache/commons/validator/ValidatorResults;I)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.javascriptAlreadyLoaded()Z,org.apache.commons.validator.ValidatorAction.executeValidationMethod(Lorg/apache/commons/validator/Field;Ljava/util/Map;Lorg/apache/commons/validator/ValidatorResults;I)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,org.apache.commons.validator.ValidatorAction.executeValidationMethod(Lorg/apache/commons/validator/Field;Ljava/util/Map;Lorg/apache/commons/validator/ValidatorResults;I)Z,spurious-spec
org.apache.commons.validator.ValidatorAction.readJavascriptFile(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.executeValidationMethod(Lorg/apache/commons/validator/Field;Ljava/util/Map;Lorg/apache/commons/validator/ValidatorResults;I)Z,spurious-spec
org.apache.commons.validator.ValidatorResources.addFormSet(Lorg/apache/commons/validator/FormSet;)V,org.apache.commons.validator.ValidatorResources.getConstants()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.ValidatorResources.addFormSet(Lorg/apache/commons/validator/FormSet;)V,org.apache.commons.validator.ValidatorResources.process()V,true-spec
org.apache.commons.validator.ValidatorResources.addFormSet(Lorg/apache/commons/validator/FormSet;)V,org.apache.commons.validator.ValidatorResources.processForms()V,sometimes-true-spec
org.apache.commons.validator.AbstractNumberTest.loadResources(Ljava/lang/String;)V,org.apache.commons.validator.AbstractNumberTest.valueTest(Ljava/lang/Object;Z)V,true-spec
org.apache.commons.validator.Field.setDepends(Ljava/lang/String;)V,org.apache.commons.validator.Field.getDepends()Ljava/lang/String;,sometimes-true-spec
org.apache.commons.validator.Field.setDepends(Ljava/lang/String;)V,org.apache.commons.validator.Field.validate(Ljava/util/Map;Ljava/util/Map;)Lorg/apache/commons/validator/ValidatorResults;,sometimes-true-spec
org.apache.commons.validator.Form.addField(Lorg/apache/commons/validator/Field;)V,org.apache.commons.validator.Form.validate(Ljava/util/Map;Ljava/util/Map;ILjava/lang/String;)Lorg/apache/commons/validator/ValidatorResults;,true-spec
org.apache.commons.validator.Form.setName(Ljava/lang/String;)V,org.apache.commons.validator.Form.isExtending()Z,spurious-spec
org.apache.commons.validator.Form.setName(Ljava/lang/String;)V,org.apache.commons.validator.Form.isProcessed()Z,spurious-spec
org.apache.commons.validator.Form.setName(Ljava/lang/String;)V,org.apache.commons.validator.Form.process(Ljava/util/Map;Ljava/util/Map;Ljava/util/Map;)V,spurious-spec
org.apache.commons.validator.FormSet.addForm(Lorg/apache/commons/validator/Form;)V,org.apache.commons.validator.FormSet.getForm(Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorAction.generateJsFunction()Ljava/lang/String;,org.apache.commons.validator.ValidatorAction.formatJavascriptFileName()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.ValidatorAction.getClassLoader(Ljava/util/Map;)Ljava/lang/ClassLoader;,org.apache.commons.validator.ValidatorAction.loadValidationClass(Ljava/lang/ClassLoader;)V,true-spec
org.apache.commons.validator.ValidatorAction.getParameterValues(Ljava/util/Map;)[Ljava/lang/Object;,org.apache.commons.validator.ValidatorAction.getValidationClassInstance()Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.ValidatorAction.loadParameterClasses(Ljava/lang/ClassLoader;)V,org.apache.commons.validator.ValidatorAction.loadValidationMethod()V,true-spec
org.apache.commons.validator.ValidatorAction.loadValidationClass(Ljava/lang/ClassLoader;)V,org.apache.commons.validator.ValidatorAction.loadValidationMethod()V,true-spec
org.apache.commons.validator.ValidatorAction.loadValidationMethod()V,org.apache.commons.validator.ValidatorAction.getValidationClassInstance()Ljava/lang/Object;,true-spec
org.apache.commons.validator.ValidatorAction.setClassname(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.loadValidationClass(Ljava/lang/ClassLoader;)V,true-spec
org.apache.commons.validator.ValidatorAction.setMethod(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.loadValidationMethod()V,true-spec
org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.executeValidationMethod(Lorg/apache/commons/validator/Field;Ljava/util/Map;Lorg/apache/commons/validator/ValidatorResults;I)Z,true-spec
org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.loadParameterClasses(Ljava/lang/ClassLoader;)V,true-spec
org.apache.commons.validator.ValidatorAction.setMethodParams(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.loadValidationMethod()V,spurious-spec
org.apache.commons.validator.ValidatorAction.setName(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.generateJsFunction()Ljava/lang/String;,true-spec
org.apache.commons.validator.ValidatorAction.setName(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.init()V,true-spec
org.apache.commons.validator.ValidatorAction.setName(Ljava/lang/String;)V,org.apache.commons.validator.ValidatorAction.loadJavascriptFunction()V,true-spec
org.apache.commons.validator.ValidatorResources.addFormSet(Lorg/apache/commons/validator/FormSet;)V,org.apache.commons.validator.ValidatorResources.getForm(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResources.addFormSet(Lorg/apache/commons/validator/FormSet;)V,org.apache.commons.validator.ValidatorResources.getForm(Ljava/util/Locale;Ljava/lang/String;)Lorg/apache/commons/validator/Form;,spurious-spec
org.apache.commons.validator.ValidatorResult.add(Ljava/lang/String;ZLjava/lang/Object;)V,org.apache.commons.validator.ValidatorResult.getActions()Ljava/util/Iterator;,spurious-spec
org.apache.commons.validator.ValidatorResult.getActions()Ljava/util/Iterator;,org.apache.commons.validator.ValidatorResult.getResult(Ljava/lang/String;)Ljava/lang/Object;,spurious-spec
org.apache.commons.validator.routines.IBANValidator.createValidators([Lorg/apache/commons/validator/routines/IBANValidator$Validator;)Ljava/util/Map;,org.apache.commons.validator.routines.IBANValidator.setValidator(Ljava/lang/String;ILjava/lang/String;)Lorg/apache/commons/validator/routines/IBANValidator$Validator;,true-spec
org.apache.commons.validator.routines.checkdigit.CheckDigit.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.checkdigit.CheckDigit.calculate(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.routines.checkdigit.ModulusCheckDigit.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.checkdigit.CheckDigit.calculate(Ljava/lang/String;)Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Arg.setKey(Ljava/lang/String;)V,org.apache.commons.validator.Arg.setPosition(I)V,spurious-spec
org.apache.commons.validator.Arg.setPosition(I)V,org.apache.commons.validator.Arg.getName()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.determineArgPosition(Lorg/apache/commons/validator/Arg;)V,org.apache.commons.validator.Field.getDepends()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.determineArgPosition(Lorg/apache/commons/validator/Arg;)V,org.apache.commons.validator.Field.getPage()I,spurious-spec
org.apache.commons.validator.Field.determineArgPosition(Lorg/apache/commons/validator/Arg;)V,org.apache.commons.validator.Field.getProperty()Ljava/lang/String;,spurious-spec
org.apache.commons.validator.Field.determineArgPosition(Lorg/apache/commons/validator/Arg;)V,org.apache.commons.validator.Field.getVarMap()Ljava/util/Map;,spurious-spec
org.apache.commons.validator.Field.determineArgPosition(Lorg/apache/commons/validator/Arg;)V,org.apache.commons.validator.Field.process(Ljava/util/Map;Ljava/util/Map;)V,spurious-spec
org.apache.commons.validator.Field.determineArgPosition(Lorg/apache/commons/validator/Arg;)V,org.apache.commons.validator.Field.runDependentValidators(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,spurious-spec
org.apache.commons.validator.Field.determineArgPosition(Lorg/apache/commons/validator/Arg;)V,org.apache.commons.validator.Field.validate(Ljava/util/Map;Ljava/util/Map;)Lorg/apache/commons/validator/ValidatorResults;,spurious-spec
org.apache.commons.validator.Field.determineArgPosition(Lorg/apache/commons/validator/Arg;)V,org.apache.commons.validator.Field.validateForRule(Lorg/apache/commons/validator/ValidatorAction;Lorg/apache/commons/validator/ValidatorResults;Ljava/util/Map;Ljava/util/Map;I)Z,spurious-spec
org.apache.commons.validator.FormSet.setCountry(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.process(Ljava/util/Map;)V,spurious-spec
org.apache.commons.validator.FormSet.setLanguage(Ljava/lang/String;)V,org.apache.commons.validator.FormSet.process(Ljava/util/Map;)V,spurious-spec
org.apache.commons.validator.routines.DomainValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.DomainValidator.isValidGenericTld(Ljava/lang/String;)Z,no-break-pass (indirect)
org.apache.commons.validator.routines.DomainValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.DomainValidator.isValidInfrastructureTld(Ljava/lang/String;)Z,no-break-pass (indirect)
org.apache.commons.validator.routines.DomainValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.DomainValidator.isValidTld(Ljava/lang/String;)Z,no-break-pass (indirect)
